MOLTID,TITLE,MOLTNBR,PANELNBR,CELLNBR,pname,cellname,ENTITY_MEASURED,UNITS,METHOD,VALUE,TEXT
MT2976,microRNA hsa-miR-137,358897,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,9.59962227,
MT2976,microRNA hsa-miR-137,358897,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,0,
MT2976,microRNA hsa-miR-137,358897,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT2976,microRNA hsa-miR-137,358897,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,0,
MT2976,microRNA hsa-miR-137,358897,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,172.817093,
MT2976,microRNA hsa-miR-137,358897,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,25.346077,
MT2976,microRNA hsa-miR-137,358897,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,0,
MT2976,microRNA hsa-miR-137,358897,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,6.53071767,
MT2976,microRNA hsa-miR-137,358897,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,174.098253,
MT2976,microRNA hsa-miR-137,358897,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,0,
MT2976,microRNA hsa-miR-137,358897,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,110.398775,
MT2976,microRNA hsa-miR-137,358897,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,0,
MT2976,microRNA hsa-miR-137,358897,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,41.4433895,
MT2976,microRNA hsa-miR-137,358897,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,0,
MT2976,microRNA hsa-miR-137,358897,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,11.4091962,
MT2976,microRNA hsa-miR-137,358897,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,5.21532377,
MT2976,microRNA hsa-miR-137,358897,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,5.59771866,
MT2976,microRNA hsa-miR-137,358897,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,10.0292911,
MT2976,microRNA hsa-miR-137,358897,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,472.151526,
MT2976,microRNA hsa-miR-137,358897,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,21.3110299,
MT2976,microRNA hsa-miR-137,358897,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,453.830399,
MT2976,microRNA hsa-miR-137,358897,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,5.11516174,
MT2977,microRNA hsa-miR-138,358898,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,335.897669,
MT2977,microRNA hsa-miR-138,358898,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,6.87730556,
MT2977,microRNA hsa-miR-138,358898,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,5.11516174,
MT2977,microRNA hsa-miR-138,358898,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,5.11516174,
MT2977,microRNA hsa-miR-138,358898,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,0,
MT2977,microRNA hsa-miR-138,358898,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,5.11516174,
MT2978,microRNA hsa-miR-139,358899,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,20.7094238,
MT2978,microRNA hsa-miR-139,358899,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,5.11516174,
MT2978,microRNA hsa-miR-139,358899,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,7.1342698,
MT2978,microRNA hsa-miR-139,358899,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,6.03303411,
MT2978,microRNA hsa-miR-139,358899,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,9.01773798,
MT2978,microRNA hsa-miR-139,358899,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,12.4052452,
MT2978,microRNA hsa-miR-139,358899,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,6.69200256,
MT2978,microRNA hsa-miR-139,358899,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,5.15831598,
MT2978,microRNA hsa-miR-139,358899,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,5.35902874,
MT2978,microRNA hsa-miR-139,358899,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,0,
MT2978,microRNA hsa-miR-139,358899,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,0,
MT2979,microRNA hsa-miR-140,358900,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,332.646745,
MT2979,microRNA hsa-miR-140,358900,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,1059.64608,
MT2979,microRNA hsa-miR-140,358900,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,333.916201,
MT2979,microRNA hsa-miR-140,358900,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,136.93918,
MT2979,microRNA hsa-miR-140,358900,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,523.096821,
MT2979,microRNA hsa-miR-140,358900,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,135.261643,
MT2979,microRNA hsa-miR-140,358900,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,127.632371,
MT2979,microRNA hsa-miR-140,358900,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,219.598896,
MT2979,microRNA hsa-miR-140,358900,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,203.638131,
MT2979,microRNA hsa-miR-140,358900,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,100.219874,
MT2979,microRNA hsa-miR-140,358900,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,455.833083,
MT2979,microRNA hsa-miR-140,358900,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,101.997002,
MT2979,microRNA hsa-miR-140,358900,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,42.7038591,
MT2979,microRNA hsa-miR-140,358900,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,205.999369,
MT2979,microRNA hsa-miR-140,358900,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,348.880824,
MT2979,microRNA hsa-miR-140,358900,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,21.580769,
MT2979,microRNA hsa-miR-140,358900,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,44.483573,
MT2979,microRNA hsa-miR-140,358900,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,189.299495,
MT2979,microRNA hsa-miR-140,358900,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,378.354843,
MT2979,microRNA hsa-miR-140,358900,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,34.5247704,
MT2979,microRNA hsa-miR-140,358900,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,71.6730649,
MT2979,microRNA hsa-miR-140,358900,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,368.192676,
MT2979,microRNA hsa-miR-140,358900,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,133.612687,
MT2979,microRNA hsa-miR-140,358900,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,117.704289,
MT2979,microRNA hsa-miR-140,358900,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,393.656591,
MT2979,microRNA hsa-miR-140,358900,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,460.279911,
MT2979,microRNA hsa-miR-140,358900,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,191.406845,
MT2979,microRNA hsa-miR-140,358900,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,138.546914,
MT2979,microRNA hsa-miR-140,358900,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,83.0807149,
MT3040,microRNA hsa-miR-200cN,358961,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,8.22930309,
MT3040,microRNA hsa-miR-200cN,358961,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,1046.43408,
MT3040,microRNA hsa-miR-200cN,358961,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,6909.3085,
MT3040,microRNA hsa-miR-200cN,358961,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,1479.99817,
MT3040,microRNA hsa-miR-200cN,358961,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,205.700185,
MT3040,microRNA hsa-miR-200cN,358961,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,11.4484945,
MT3040,microRNA hsa-miR-200cN,358961,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,0,
MT3040,microRNA hsa-miR-200cN,358961,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,5.25484054,
MT3040,microRNA hsa-miR-200cN,358961,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,17.251602,
MT3040,microRNA hsa-miR-200cN,358961,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,10.4155926,
MT3040,microRNA hsa-miR-200cN,358961,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,5.13659635,
MT3040,microRNA hsa-miR-200cN,358961,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,14.566017,
MT3040,microRNA hsa-miR-200cN,358961,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,0,
MT3040,microRNA hsa-miR-200cN,358961,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,8.9877199,
MT3040,microRNA hsa-miR-200cN,358961,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,15.221046,
MT3040,microRNA hsa-miR-200cN,358961,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,19.2221185,
MT3040,microRNA hsa-miR-200cN,358961,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,3636.27879,
MT3040,microRNA hsa-miR-200cN,358961,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,8501.7381,
MT3040,microRNA hsa-miR-200cN,358961,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,14.2706375,
MT3040,microRNA hsa-miR-200cN,358961,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,9.42590976,
MT3040,microRNA hsa-miR-200cN,358961,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,0,
MT3040,microRNA hsa-miR-200cN,358961,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,0,
MT3040,microRNA hsa-miR-200cN,358961,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,22.5655711,
MT3040,microRNA hsa-miR-200cN,358961,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,920.123836,
MT3041,microRNA hsa-miR-203,358962,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,5.45992002,
MT3041,microRNA hsa-miR-203,358962,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,30.6973413,
MT3041,microRNA hsa-miR-203,358962,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,182.474673,
MT3041,microRNA hsa-miR-203,358962,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,10.0951563,
MT3041,microRNA hsa-miR-203,358962,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,9.67326493,
MT3041,microRNA hsa-miR-203,358962,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,6.39343195,
MT3041,microRNA hsa-miR-203,358962,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,14.446115,
MT3041,microRNA hsa-miR-203,358962,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,79.6220358,
MT3041,microRNA hsa-miR-203,358962,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,22.5540936,
MT3041,microRNA hsa-miR-203,358962,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,230.795899,
MT3041,microRNA hsa-miR-203,358962,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,727.28343,
MT3041,microRNA hsa-miR-203,358962,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,223.550406,
MT3041,microRNA hsa-miR-203,358962,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,1113.46373,
MT3041,microRNA hsa-miR-203,358962,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,147.486473,
MT3041,microRNA hsa-miR-203,358962,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,49.0889168,
MT3041,microRNA hsa-miR-203,358962,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,36.7596473,
MT3041,microRNA hsa-miR-203,358962,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,18.4737998,
MT3041,microRNA hsa-miR-203,358962,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,5.13120332,
MT3041,microRNA hsa-miR-203,358962,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,11.0832377,
MT3041,microRNA hsa-miR-203,358962,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,41.1726269,
MT3041,microRNA hsa-miR-203,358962,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,93.8066669,
MT3041,microRNA hsa-miR-203,358962,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,101.989311,
MT3041,microRNA hsa-miR-203,358962,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT3041,microRNA hsa-miR-203,358962,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,52.8279865,
MT3041,microRNA hsa-miR-203,358962,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,9.87667915,
